#TimeStamp(in microSec);Age;Anger;Contempt;Disgust;Engagement;Fear;Joy;Sadness;Surprise;Valence;Attention;Browfurrow;BrowRaise;Cheekraise;Chinraise;Dimpler;Eyeclosure;Eyewiden;InnerBrowraise;Jawdrop;Lidtighten;Lipcornerdepressor;Lippress;Lippucker;Lipstretch;Lipsuck;Mouthopen;Nosewrinkle;Smile;Smirk;Upperlipraise;Pitch;Roll;Yaw;Id
10393;0; 0.000034; 0.006731; 0.005852; 87.082275;0.000066;36.713688;0.000333;0.196594;61.520248;98.730965;0.009368;0.091762;3.683113;0.521384;0.085051;0.000000;0.000073;0.003624;0.766067;0.014430;0.010056;0.026814;0.037116;0.957352;3.180920;0.030412;0.052454;63.357769;13.133658;0.000003;-4.662995;-1.496281;0.229316;0
10456;0; 0.000033; 0.006272; 0.005597; 88.081947;0.000063;39.187428;0.000319;0.196345;62.215946;98.652298;0.011355;0.095232;3.786600;0.537142;0.080286;0.000001;0.000093;0.003769;0.700837;0.014461;0.010644;0.023199;0.033764;0.879944;3.249215;0.029634;0.058843;64.001495;12.923762;0.000002;-4.913972;-0.962647;0.534008;0
10548;0; 0.000024; 0.003290; 0.004231; 93.461739;0.000046;57.845123;0.000236;0.196545;67.270050;98.774612;0.009633;0.092771;3.902776;0.603427;0.060801;0.000000;0.000078;0.004264;0.749053;0.013850;0.010982;0.016630;0.032715;0.794834;2.810416;0.032249;0.072694;68.619164;10.109969;0.000003;-3.976717;-1.700509;-0.052077;0
10611;0; 0.000025; 0.003371; 0.004674; 92.243599;0.000051;52.646118;0.000258;0.196237;65.982246;98.662399;0.008761;0.087494;3.689256;0.406639;0.052539;0.000001;0.000082;0.004270;0.679548;0.013355;0.009722;0.011478;0.027729;0.713299;2.490012;0.033363;0.073409;67.331398;9.430939;0.000003;-3.820598;-0.755299;0.495865;0
10674;0; 0.000015; 0.001636; 0.002943; 97.223732;0.000031;79.303162;0.000158;0.196304;73.964233;98.609367;0.009561;0.079572;3.018052;0.247676;0.046959;0.000000;0.000072;0.003825;0.714714;0.012638;0.008840;0.012814;0.026941;0.811330;1.834657;0.037050;0.075136;74.891327;7.960227;0.000002;-4.363221;-0.470358;0.692955;0
10737;0; 0.000012; 0.001180; 0.002341; 98.300293;0.000024;87.192223;0.000125;0.195902;77.730743;98.771942;0.010967;0.071977;3.073460;0.218844;0.072141;0.000001;0.000075;0.003502;0.637849;0.013930;0.009202;0.016439;0.029744;0.973230;1.800416;0.035320;0.066171;78.403015;7.362772;0.000002;-4.480334;-1.519511;0.063105;0
10798;0; 0.000011; 0.001064; 0.002191; 98.563126;0.000023;89.221313;0.000116;0.195699;79.262253;98.782173;0.011798;0.069089;3.482972;0.198947;0.082742;0.000001;0.000092;0.003187;0.597847;0.016171;0.009063;0.020912;0.027190;1.191108;1.534347;0.033780;0.060225;79.597595;7.232081;0.000002;-4.425470;-0.863910;-0.020725;0
10860;0; 0.000010; 0.000979; 0.002120; 98.669983;0.000022;90.052391;0.000112;0.195754;79.417099;98.757500;0.010134;0.079956;2.382092;0.163806;0.092071;0.000000;0.000111;0.002591;0.580190;0.016876;0.007540;0.030344;0.023182;1.137541;1.449928;0.033919;0.053707;80.146080;6.842818;0.000002;-4.532905;-1.133576;0.122292;0
10940;0; 0.000011; 0.001035; 0.002179; 98.570389;0.000023;89.277336;0.000116;0.195561;78.882469;98.533264;0.010449;0.073728;2.480064;0.148496;0.099326;0.000000;0.000085;0.002671;0.546594;0.017686;0.007795;0.025238;0.021237;1.221509;1.578521;0.034417;0.050986;79.633583;7.002189;0.000002;-3.966436;-0.641964;0.963208;0
11003;0; 0.000009; 0.000845; 0.001916; 98.915146;0.000020;91.979012;0.000101;0.195587;80.797462;98.712418;0.008188;0.078968;2.123038;0.139611;0.109690;0.000000;0.000078;0.002648;0.530934;0.019221;0.007964;0.021778;0.018801;1.265525;1.603696;0.036287;0.055618;81.589752;6.474555;0.000002;-3.876262;-1.150994;-0.302776;0
11065;0; 0.000009; 0.000891; 0.002034; 98.819504;0.000021;91.224792;0.000106;0.195675;80.433762;98.753616;0.009226;0.084028;2.431223;0.110026;0.124386;0.000001;0.000091;0.002611;0.542550;0.022345;0.008394;0.025955;0.018648;1.285643;1.185951;0.037437;0.057083;80.991531;6.546381;0.000002;-4.311892;-1.417397;-0.138105;0
11127;0; 0.000010; 0.000921; 0.002173; 98.635796;0.000022;89.785202;0.000114;0.195506;79.092331;98.630760;0.011325;0.080764;1.884435;0.154290;0.122815;0.000000;0.000096;0.002396;0.511994;0.026125;0.008206;0.027365;0.016655;1.158186;1.205501;0.039003;0.061261;79.966026;6.135453;0.000002;-4.754586;-1.090446;0.614371;0
11206;0; 0.000013; 0.001366; 0.002712; 97.743851;0.000028;83.014732;0.000144;0.195663;75.019249;98.677116;0.008734;0.094055;1.436204;0.215514;0.132181;0.000000;0.000145;0.002779;0.509275;0.028050;0.007335;0.036415;0.017776;1.249818;1.433509;0.040291;0.045831;76.380829;7.319569;0.000002;-5.060044;-1.550613;-0.439795;0
11268;0; 0.000015; 0.001713; 0.003276; 96.732315;0.000034;75.951698;0.000173;0.195536;72.031006;98.568359;0.008510;0.106194;0.768633;0.196992;0.084335;0.000000;0.000176;0.003212;0.448063;0.025140;0.006189;0.033178;0.015619;1.245646;1.103201;0.038090;0.034751;73.715057;7.567089;0.000002;-4.126792;-1.093188;-0.840345;0
11345;0; 0.000014; 0.001374; 0.002876; 97.477028;0.000030;81.061081;0.000152;0.195718;73.863548;98.764198;0.006703;0.144442;0.535078;0.235688;0.075671;0.000000;0.000327;0.003764;0.390336;0.022495;0.005836;0.027374;0.014630;1.307523;1.228270;0.040050;0.022916;75.579247;6.805371;0.000002;-6.462959;-1.559675;0.094958;0
11408;0; 0.000010; 0.000902; 0.002168; 98.583710;0.000023;89.359695;0.000115;0.195713;78.052277;98.636223;0.006061;0.154704;0.336498;0.301034;0.073121;0.000000;0.000798;0.004269;0.360047;0.021537;0.005308;0.034586;0.016120;1.369813;1.462981;0.040729;0.013846;79.700073;5.749693;0.000002;-5.341131;-1.544607;-0.594121;0
11470;0; 0.000013; 0.001196; 0.002683; 97.737030;0.000028;82.903084;0.000143;0.196552;74.394272;98.527817;0.005109;0.235075;0.183008;0.372665;0.067848;0.000000;0.002558;0.004212;0.369062;0.018406;0.004195;0.039454;0.021195;1.439671;1.564488;0.041261;0.011006;76.359207;6.049180;0.000002;-5.472965;-1.882639;0.982050;0
11534;0; 0.000016; 0.001610; 0.003434; 96.341690;0.000035;73.206947;0.000180;0.198688;70.831642;98.755081;0.003505;0.450946;0.094013;0.341743;0.066082;0.000000;0.011008;0.004269;0.362424;0.011915;0.003812;0.053370;0.019824;1.336724;1.140418;0.040749;0.006355;72.896301;6.406250;0.000002;-5.465258;-1.252902;0.132152;0
11595;0; 0.000014; 0.001394; 0.002976; 97.228989;0.000031;78.961563;0.000156;0.202284;72.869171;98.786377;0.002505;0.796551;0.057603;0.354939;0.070688;0.000000;0.046436;0.004192;0.375546;0.007207;0.003119;0.050980;0.019647;1.542113;1.371171;0.041353;0.004440;74.904999;6.468116;0.000002;-4.958481;-0.872308;-0.003262;0
11657;0; 0.000011; 0.000950; 0.002310; 98.372490;0.000024;87.235641;0.000118;0.210045;76.856834;98.451126;0.001720;1.519544;0.044705;0.403845;0.071121;0.000000;0.174757;0.004429;0.388205;0.005119;0.003261;0.041385;0.024201;1.483343;1.456623;0.041021;0.004674;78.711990;5.540060;0.000002;-4.935560;-1.402304;-1.239855;0
11736;0; 0.000009; 0.000677; 0.002000; 98.829483;0.000020;90.681168;0.000098;0.220186;79.423012;98.524010;0.001833;2.421082;0.056696;0.333123;0.057538;0.000000;0.452711;0.004402;0.357642;0.004491;0.002939;0.040244;0.021751;1.407593;1.268939;0.041593;0.004819;81.051682;4.007140;0.000002;-6.039723;-1.367284;0.995165;0
11798;0; 0.000007; 0.000546; 0.001681; 99.148048;0.000017;93.217896;0.000082;0.228348;81.606979;98.573074;0.001425;3.100730;0.057290;0.392825;0.070983;0.000000;0.653783;0.003994;0.380670;0.003784;0.002875;0.045380;0.027214;1.429711;1.815978;0.041953;0.007712;83.297821;3.570183;0.000002;-5.373758;-2.416027;0.823642;0
11876;0; 0.000007; 0.000527; 0.001686; 99.148903;0.000017;93.112419;0.000081;0.234793;81.633545;98.654236;0.001495;3.643219;0.068528;0.398305;0.061151;0.000000;0.666711;0.004192;0.411470;0.003597;0.003289;0.046205;0.027981;1.257358;1.756377;0.043180;0.012101;83.304985;3.240400;0.000002;-5.501582;-2.061763;0.526706;0
11940;0; 0.000007; 0.000505; 0.001651; 99.206688;0.000015;93.427078;0.000077;0.245290;82.225876;98.667824;0.001294;4.592315;0.095549;0.455023;0.053898;0.000000;0.360929;0.004171;0.383997;0.003340;0.003265;0.045578;0.029180;1.246757;1.521748;0.042383;0.015121;83.801201;3.193098;0.000002;-5.003642;-1.977334;-0.475287;0
12003;0; 0.000005; 0.000371; 0.001362; 99.490776;0.000012;96.012001;0.000064;0.238834;85.618629;98.709541;0.001501;4.107243;0.157845;0.499163;0.069484;0.000000;0.137621;0.004348;0.372936;0.003671;0.003056;0.040371;0.029971;1.237167;1.289886;0.041657;0.022169;86.924652;2.490154;0.000002;-4.991064;-1.787969;0.314092;0
12064;0; 0.000005; 0.000305; 0.001192; 99.620132;0.000011;97.245644;0.000058;0.222379;87.883774;98.750381;0.001913;2.710800;0.304082;0.445661;0.045021;0.000000;0.047992;0.003915;0.330475;0.004606;0.002861;0.025316;0.029423;1.259971;1.275847;0.043579;0.033332;88.985115;2.090671;0.000002;-4.496315;-1.706717;-0.151220;0
12143;0; 0.000004; 0.000250; 0.000999; 99.732468;0.000010;98.191780;0.000050;0.212940;90.383850;98.714043;0.002127;1.864201;0.417232;0.596668;0.043353;0.000000;0.013213;0.003433;0.295358;0.006171;0.002432;0.029697;0.025398;1.345898;1.600650;0.041110;0.040310;91.447090;1.972018;0.000002;-5.856684;-1.739758;0.296386;0
12205;0; 0.000005; 0.000243; 0.000975; 99.744057;0.000010;98.317474;0.000050;0.205645;90.707672;98.635590;0.002857;1.175752;0.492019;0.585961;0.051113;0.000000;0.003817;0.004240;0.275047;0.007138;0.002702;0.032748;0.022049;1.336595;1.704982;0.041773;0.050782;91.757751;1.934497;0.000002;-3.925607;-1.932335;-0.596458;0
12268;0; 0.000004; 0.000194; 0.000837; 99.819893;0.000008;98.882011;0.000043;0.202221;93.394348;98.731857;0.003450;0.835232;0.505315;0.511613;0.052647;0.000000;0.001125;0.004171;0.288967;0.007292;0.002815;0.030412;0.023165;1.514480;1.545811;0.041152;0.060401;94.222954;1.565656;0.000002;-4.592776;-2.023361;0.225717;0
12330;0; 0.000004; 0.000201; 0.000864; 99.810745;0.000009;98.824539;0.000044;0.200179;93.154137;98.544769;0.004751;0.645593;0.747212;0.602832;0.051279;0.000000;0.000504;0.003875;0.260820;0.009407;0.002798;0.041696;0.022469;1.537802;1.371967;0.039957;0.055257;93.875748;1.629733;0.000002;-5.427777;-1.765799;-0.923262;0
12393;0; 0.000004; 0.000169; 0.000775; 99.851234;0.000008;99.109627;0.000040;0.198767;95.119606;98.622711;0.005523;0.504704;1.046163;0.453577;0.063613;0.000000;0.000278;0.003639;0.262918;0.010401;0.002968;0.041731;0.022499;1.685316;1.346581;0.038480;0.062742;95.563210;1.215630;0.000002;-3.597081;-2.120939;-0.644075;0
12456;0; 0.000003; 0.000159; 0.000753; 99.863319;0.000008;99.195114;0.000038;0.197358;95.881676;98.731125;0.006778;0.363191;1.147546;0.331287;0.037382;0.000001;0.000180;0.003039;0.264334;0.012224;0.003077;0.023714;0.022149;1.600687;1.174542;0.038748;0.080401;96.157455;1.022803;0.000003;-4.521304;-2.097194;0.228641;0
12548;0; 0.000003; 0.000149; 0.000717; 99.877174;0.000007;99.287910;0.000037;0.197125;96.687111;98.766174;0.006588;0.340930;1.104621;0.215678;0.023287;0.000000;0.000186;0.003130;0.255442;0.012978;0.003446;0.015843;0.020751;1.685402;1.189944;0.042534;0.088527;96.906815;0.972172;0.000003;-4.807295;-2.457919;0.086820;0
12610;0; 0.000003; 0.000150; 0.000720; 99.876213;0.000007;99.283310;0.000037;0.196088;96.520615;98.693825;0.010232;0.255231;0.917695;0.256607;0.026099;0.000000;0.000105;0.003230;0.221357;0.015574;0.003854;0.010781;0.018214;1.576128;1.220788;0.038377;0.100960;96.852051;0.948681;0.000003;-5.154146;-1.717154;0.375382;0
12675;0; 0.000003; 0.000151; 0.000734; 99.876007;0.000007;99.282806;0.000037;0.195598;96.752144;98.757774;0.015038;0.209667;1.183662;0.167911;0.024214;0.000000;0.000101;0.003592;0.226029;0.019174;0.003772;0.008292;0.016141;1.617445;0.876478;0.036774;0.112120;96.840652;1.005998;0.000003;-4.301268;-2.242985;-0.121181;0
12736;0; 0.000003; 0.000160; 0.000763; 99.867058;0.000008;99.223282;0.000038;0.195649;96.195412;98.727371;0.014461;0.217855;0.934115;0.117405;0.021284;0.000001;0.000100;0.003105;0.219932;0.022382;0.004214;0.011208;0.015373;1.492378;0.724987;0.034690;0.104487;96.351357;1.210802;0.000003;-4.405497;-1.883663;0.243605;0
12799;0; 0.000004; 0.000178; 0.000813; 99.847633;0.000008;99.093376;0.000041;0.195476;95.184120;98.730080;0.016829;0.198043;0.929197;0.130096;0.017548;0.000001;0.000088;0.003366;0.234886;0.026448;0.004645;0.015741;0.016426;1.459002;0.697441;0.032372;0.102208;95.395523;1.580208;0.000004;-5.830347;-2.459749;-0.232815;0
12861;0; 0.000003; 0.000170; 0.000788; 99.858459;0.000008;99.166039;0.000040;0.195449;95.613617;98.782967;0.018562;0.203289;0.662904;0.119848;0.015876;0.000001;0.000116;0.003673;0.220287;0.025797;0.005255;0.020186;0.013273;1.283296;0.688169;0.031886;0.118774;95.912292;1.509953;0.000004;-5.170354;-1.999381;-0.017458;0
12940;0; 0.000003; 0.000180; 0.000805; 99.852669;0.000008;99.127510;0.000040;0.195265;95.236877;98.716690;0.020059;0.187554;0.474840;0.156173;0.010889;0.000000;0.000129;0.003371;0.218261;0.027618;0.005578;0.019591;0.011854;1.314837;0.640695;0.031103;0.123780;95.631447;1.804357;0.000005;-4.940784;-2.010630;0.285919;0
13002;0; 0.000004; 0.000193; 0.000831; 99.841980;0.000008;99.054756;0.000042;0.195190;94.663925;98.628006;0.025641;0.189021;0.377989;0.181212;0.013988;0.000000;0.000151;0.003706;0.211288;0.028737;0.005238;0.014901;0.012784;1.328532;0.648758;0.031617;0.125162;95.140053;2.114100;0.000006;-6.296713;-1.714790;-0.624559;0
13065;0; 0.000004; 0.000197; 0.000837; 99.838280;0.000008;99.030289;0.000042;0.194801;94.384537;98.723885;0.033227;0.151734;0.299336;0.268839;0.017417;0.000000;0.000110;0.003468;0.231857;0.030160;0.005884;0.017243;0.013464;1.180090;0.756495;0.028103;0.142193;94.978264;2.226950;0.000006;-6.408317;-2.149586;-0.257447;0
13127;0; 0.000004; 0.000189; 0.000812; 99.843864;0.000008;99.068062;0.000041;0.194845;94.518677;98.780113;0.034377;0.154870;0.248790;0.306806;0.017765;0.000000;0.000106;0.003266;0.238033;0.032015;0.006036;0.015346;0.013917;1.134485;1.048922;0.028777;0.143049;95.224487;2.021371;0.000007;-5.339954;-1.588428;0.029295;0
13188;0; 0.000004; 0.000200; 0.000835; 99.831116;0.000008;98.981323;0.000043;0.194938;93.838562;98.732010;0.031343;0.155199;0.184779;0.400409;0.015986;0.000000;0.000093;0.003253;0.250950;0.028043;0.006465;0.018995;0.017363;1.087954;1.191110;0.029770;0.132516;94.674011;2.158288;0.000007;-5.491539;-2.202500;0.225148;0
13267;0; 0.000004; 0.000187; 0.000793; 99.845596;0.000008;99.080162;0.000041;0.194780;94.419365;98.748955;0.036326;0.140305;0.204209;0.506839;0.016428;0.000000;0.000077;0.003464;0.261274;0.027059;0.005804;0.032992;0.016512;1.051916;1.374367;0.030610;0.124537;95.302734;1.934153;0.000008;-5.603083;-1.482334;0.156984;0
13346;0; 0.000004; 0.000199; 0.000813; 99.831055;0.000008;98.981049;0.000042;0.195178;93.614677;98.761452;0.033244;0.149483;0.184475;0.628141;0.016757;0.000000;0.000111;0.003442;0.328438;0.026276;0.006456;0.026286;0.015285;0.767432;1.683632;0.032870;0.112309;94.671562;2.110499;0.000008;-5.078268;-1.790125;0.106172;0
13409;0; 0.000004; 0.000226; 0.000872; 99.800232;0.000009;98.768883;0.000046;0.195165;92.309235;98.408211;0.030124;0.126972;0.233874;0.795362;0.011762;0.000000;0.000101;0.003177;0.370532;0.028890;0.006646;0.023619;0.016375;0.624988;1.798880;0.034329;0.100619;93.496681;2.454930;0.000010;-5.447597;-1.105308;1.378675;0
13470;0; 0.000005; 0.000259; 0.000941; 99.764061;0.000010;98.513206;0.000049;0.195334;91.001610;98.496468;0.032754;0.128307;0.241844;0.981131;0.012229;0.000000;0.000108;0.003438;0.415648;0.030121;0.007058;0.026212;0.018967;0.583851;1.820275;0.036388;0.111748;92.328735;2.934139;0.000012;-6.022932;-1.748943;1.089006;0
13534;0; 0.000005; 0.000312; 0.001047; 99.700050;0.000011;98.050133;0.000055;0.195500;89.181076;98.467789;0.033527;0.133572;0.224135;1.027890;0.011295;0.000000;0.000103;0.003714;0.445783;0.030662;0.007120;0.019962;0.016467;0.528900;1.883774;0.037368;0.102674;90.644264;3.491217;0.000011;-5.559620;-1.437006;1.184911;0
13595;0; 0.000006; 0.000345; 0.001101; 99.655220;0.000011;97.718849;0.000059;0.195627;88.038704;98.728508;0.033168;0.140263;0.230863;1.096413;0.009737;0.000000;0.000102;0.003505;0.462504;0.031114;0.008134;0.020031;0.017925;0.526681;2.158276;0.035932;0.101332;89.665970;3.733616;0.000010;-5.677343;-1.238402;0.239100;0
13659;0; 0.000007; 0.000512; 0.001452; 99.412193;0.000015;95.864723;0.000076;0.196114;84.186501;98.607407;0.031081;0.152419;0.229159;1.348794;0.010089;0.000000;0.000112;0.003450;0.541898;0.032668;0.008678;0.023019;0.017951;0.513448;1.518982;0.042683;0.100678;85.914406;4.802064;0.000010;-5.688986;-1.143913;0.700122;0
13736;0; 0.000009; 0.000664; 0.001731; 99.128563;0.000018;93.640793;0.000091;0.196324;81.005814;98.585793;0.034625;0.136181;0.187577;1.934946;0.011720;0.000000;0.000079;0.003494;0.635223;0.031712;0.008137;0.017819;0.019072;0.528911;1.629304;0.051927;0.103946;83.138191;5.285506;0.000014;-6.419123;-1.453781;0.778190;0
13798;0; 0.000010; 0.000821; 0.001956; 98.877350;0.000020;91.658066;0.000103;0.196396;79.049751;98.702278;0.033103;0.133611;0.207658;2.194052;0.011381;0.000000;0.000071;0.002880;0.650972;0.034550;0.008468;0.022417;0.019197;0.522800;1.555701;0.056057;0.118100;81.347336;6.028845;0.000016;-6.908660;-1.197716;0.342507;0
13861;0; 0.000009; 0.000691; 0.001734; 99.109451;0.000018;93.492584;0.000092;0.196480;80.646957;98.656197;0.040811;0.116738;0.206293;2.231317;0.014278;0.000000;0.000058;0.002566;0.728538;0.041469;0.008519;0.028302;0.021144;0.500914;1.886087;0.063593;0.148228;82.985016;5.560956;0.000016;-6.251503;-1.493788;0.519329;0
13940;0; 0.000010; 0.000808; 0.001919; 98.913483;0.000019;91.942024;0.000101;0.196547;79.294151;98.755638;0.043907;0.121146;0.135508;1.897597;0.017008;0.000000;0.000053;0.002440;0.744295;0.036645;0.008564;0.024224;0.020831;0.491800;1.695190;0.063335;0.148829;81.578896;6.033375;0.000016;-4.625153;-1.716853;0.129892;0
14002;0; 0.000010; 0.000801; 0.001911; 98.904236;0.000019;91.871582;0.000101;0.196658;79.269722;98.634766;0.042373;0.114593;0.154555;1.657630;0.019643;0.000000;0.000042;0.002135;0.781815;0.037719;0.007963;0.027012;0.021916;0.496355;1.850020;0.065677;0.141426;81.518845;5.917980;0.000013;-6.406207;-1.380133;0.599488;0
14063;0; 0.000011; 0.000887; 0.002070; 98.663353;0.000021;89.980980;0.000111;0.197205;77.519127;98.738052;0.040970;0.105098;0.138934;2.132375;0.022720;0.000000;0.000038;0.001921;0.935339;0.040152;0.009076;0.019809;0.022687;0.466504;2.134881;0.070019;0.166092;80.110870;5.880736;0.000013;-4.985807;-1.228386;0.200919;0
14142;0; 0.000014; 0.001301; 0.002640; 97.857597;0.000026;83.823654;0.000140;0.197875;74.241638;98.783958;0.040938;0.113711;0.157541;1.848938;0.023493;0.000000;0.000047;0.002036;1.075922;0.038666;0.008617;0.012576;0.022324;0.458274;1.613724;0.076165;0.137038;76.751106;7.110892;0.000012;-5.469101;-1.558155;0.013322;0
14204;0; 0.000010; 0.000800; 0.001905; 98.899231;0.000019;91.837593;0.000102;0.197525;79.216309;98.587196;0.040748;0.100110;0.118367;1.577952;0.032834;0.000000;0.000043;0.002073;1.023848;0.035285;0.008196;0.016200;0.022375;0.515536;1.950836;0.073414;0.143459;81.486664;5.875663;0.000014;-5.972826;-1.056246;0.773191;0
14267;0; 0.000010; 0.000821; 0.001949; 98.838242;0.000020;91.356163;0.000104;0.197976;78.905922;98.669609;0.040212;0.103214;0.181340;1.378608;0.034883;0.000000;0.000053;0.002165;1.129471;0.041253;0.010120;0.017721;0.022365;0.462834;1.965385;0.072750;0.123671;81.104813;5.848611;0.000013;-5.886154;-1.900942;-0.468471;0
14330;0; 0.000018; 0.001841; 0.003272; 96.462128;0.000033;74.163475;0.000177;0.198716;70.328171;98.571732;0.038932;0.106260;0.168910;1.789650;0.033080;0.000001;0.000055;0.002253;1.303698;0.041595;0.011021;0.026379;0.021613;0.436504;1.996745;0.073685;0.106460;73.139366;7.829753;0.000013;-6.102759;-1.636856;0.828383;0
14392;0; 0.000018; 0.001923; 0.003402; 96.249458;0.000035;72.825729;0.000183;0.198302;69.954163;98.643616;0.034419;0.091553;0.174558;1.790736;0.029476;0.000000;0.000043;0.002418;1.226803;0.034756;0.010177;0.033593;0.023866;0.489926;1.767039;0.070085;0.105591;72.715286;7.941725;0.000013;-5.454116;-1.773324;0.566521;0
14454;0; 0.000014; 0.001400; 0.002692; 97.683250;0.000027;82.560211;0.000145;0.198130;73.537453;98.626015;0.037862;0.081993;0.216768;2.005737;0.030383;0.000000;0.000046;0.002245;1.208101;0.038258;0.009762;0.029797;0.021937;0.519878;1.913358;0.077892;0.109520;76.190948;7.405591;0.000013;-6.932753;-1.694738;0.631911;0
14549;0; 0.000016; 0.001496; 0.002914; 97.189880;0.000030;79.048676;0.000158;0.197900;71.865547;98.664803;0.034096;0.088300;0.260976;2.441368;0.034866;0.000000;0.000046;0.002613;1.122795;0.036238;0.009924;0.032295;0.021553;0.500790;2.157068;0.077528;0.120395;74.804062;7.056664;0.000013;-5.096822;-1.598887;0.486749;0
14612;0; 0.000014; 0.001381; 0.002702; 97.720032;0.000027;82.822472;0.000144;0.198094;73.758720;98.509949;0.035247;0.101366;0.279213;1.937741;0.034456;0.000000;0.000064;0.003027;1.140231;0.034452;0.009302;0.022840;0.021595;0.471287;1.721598;0.079263;0.132805;76.305603;7.358148;0.000014;-5.242393;-1.296350;1.043269;0
14674;0; 0.000015; 0.001543; 0.002794; 97.580963;0.000028;81.819946;0.000148;0.198148;73.061707;98.692154;0.034232;0.087462;0.273952;2.728579;0.036002;0.000000;0.000055;0.002958;1.183596;0.037190;0.009561;0.034006;0.022734;0.425088;1.651322;0.080885;0.156962;75.881180;8.104712;0.000017;-5.410779;-1.361164;0.381881;0
14736;0; 0.000025; 0.003184; 0.004494; 93.274017;0.000046;56.982529;0.000243;0.197959;64.963371;98.748894;0.034711;0.084622;0.277206;3.046079;0.024278;0.000000;0.000067;0.003144;1.148262;0.039224;0.009733;0.030477;0.018533;0.377879;1.920291;0.077460;0.150338;68.406937;9.646748;0.000017;-4.566498;-1.483294;0.157219;0
14798;0; 0.000030; 0.004319; 0.005352; 90.439270;0.000055;46.072533;0.000290;0.198119;62.099796;98.726357;0.036059;0.093977;0.207013;3.003037;0.022875;0.000000;0.000079;0.003349;1.167558;0.037349;0.011037;0.032886;0.018817;0.383541;1.941506;0.078778;0.153834;65.729103;10.627799;0.000016;-5.222117;-2.153399;0.247618;0
14861;0; 0.000020; 0.002262; 0.003878; 95.270279;0.000039;67.009636;0.000206;0.198190;68.099083;98.660675;0.041069;0.081206;0.184919;2.232780;0.021068;0.000000;0.000082;0.003330;1.220364;0.037911;0.010981;0.027465;0.017683;0.353017;1.444646;0.088557;0.151814;71.019958;8.274412;0.000017;-5.119414;-1.619374;0.502408;0
