#TimeStamp(in microSec);Age;Anger;Contempt;Disgust;Engagement;Fear;Joy;Sadness;Surprise;Valence;Attention;Browfurrow;BrowRaise;Cheekraise;Chinraise;Dimpler;Eyeclosure;Eyewiden;InnerBrowraise;Jawdrop;Lidtighten;Lipcornerdepressor;Lippress;Lippucker;Lipstretch;Lipsuck;Mouthopen;Nosewrinkle;Smile;Smirk;Upperlipraise;Pitch;Roll;Yaw;Id
58782;4; 7.654927; 0.885854; 0.429788; 21.411867;0.068319;0.000009;10.001107;0.001449;-13.561760;94.752060;81.733963;0.006258;0.000957;0.008265;0.008039;0.000055;0.000000;0.130076;0.434154;30.738985;0.004109;0.040378;0.062180;0.002234;0.057618;0.024029;0.064345;0.000000;0.000117;0.000197;-11.422544;-3.543411;7.532868;0
58845;4; 8.715621; 0.896658; 0.429592; 22.200048;0.069800;0.000008;10.459682;0.001395;-13.797096;93.947388;82.386391;0.007033;0.001032;0.009427;0.006567;0.000061;0.000000;0.148105;0.450626;32.492344;0.004181;0.046882;0.056264;0.002085;0.056954;0.026361;0.068250;0.000000;0.000106;0.000209;-11.690393;-3.531560;8.288774;0
58923;4; 10.624559; 0.937317; 0.430007; 25.299511;0.075488;0.000007;12.279744;0.001210;-14.623634;95.490601;84.773521;0.007666;0.000754;0.009378;0.005220;0.000035;0.000000;0.172970;0.497833;32.918488;0.003568;0.040808;0.068646;0.001857;0.043916;0.026990;0.074649;0.000000;0.000095;0.000219;-11.515583;-4.476291;6.735675;0
59001;4; 13.056686; 0.968247; 0.430476; 27.735292;0.080063;0.000006;13.774516;0.001090;-15.240646;94.882736;86.521645;0.008684;0.000582;0.010466;0.004462;0.000090;0.000000;0.187827;0.486304;34.693371;0.003151;0.035242;0.071528;0.002085;0.051428;0.026246;0.091583;0.000000;0.000097;0.000188;-11.787366;-4.008905;7.399890;0
59065;4; 12.993322; 0.989225; 0.430789; 29.421389;0.083363;0.000006;14.858919;0.001017;-15.657684;93.722008;87.676163;0.011869;0.000363;0.010015;0.003440;0.000164;0.000000;0.217065;0.439454;32.685722;0.003146;0.037410;0.073764;0.002239;0.052207;0.025423;0.107008;0.000000;0.000094;0.000168;-11.535790;-3.670332;8.483582;0
59127;4; 20.670492; 1.078115; 0.430857; 36.735188;0.097344;0.000004;19.865013;0.000771;-17.267220;94.643860;92.313232;0.011929;0.000315;0.009285;0.003124;0.000091;0.000000;0.263689;0.444590;36.129227;0.002809;0.033074;0.076442;0.002427;0.052216;0.025253;0.107300;0.000000;0.000095;0.000156;-11.918270;-4.520952;7.640609;0
59189;4; 27.883327; 1.136380; 0.431139; 41.552128;0.107250;0.000004;23.620510;0.000652;-18.286804;94.509674;95.151894;0.014552;0.000187;0.008167;0.002564;0.000100;0.000000;0.387832;0.432167;39.396732;0.002933;0.039105;0.071490;0.002404;0.041721;0.026256;0.110853;0.000000;0.000084;0.000148;-12.310009;-4.083995;7.771426;0
59252;4; 36.543610; 1.171162; 0.431355; 44.394417;0.113362;0.000003;25.959316;0.000591;-18.866745;94.070618;96.778557;0.016718;0.000134;0.007409;0.002623;0.000199;0.000000;0.441250;0.418947;44.700871;0.002721;0.036079;0.069064;0.002367;0.044466;0.026022;0.115113;0.000000;0.000080;0.000141;-11.885954;-4.048116;8.179372;0
59330;4; 42.767822; 1.184959; 0.432026; 45.485062;0.115812;0.000003;26.838190;0.000569;-19.081001;94.083031;97.410721;0.015472;0.000127;0.008992;0.002415;0.000078;0.000000;0.408157;0.393648;48.829105;0.002617;0.038238;0.053999;0.002106;0.043618;0.025337;0.127740;0.000000;0.000062;0.000134;-12.245000;-3.903463;8.168231;0
59391;4; 45.129654; 1.202600; 0.431904; 46.921066;0.118919;0.000003;27.986059;0.000542;-19.348824;94.051338;98.208435;0.015328;0.000088;0.008462;0.002363;0.000044;0.000000;0.379854;0.382196;49.393303;0.002445;0.050424;0.065174;0.002051;0.044802;0.026018;0.125690;0.000000;0.000059;0.000125;-12.236546;-4.193124;8.196626;0
59454;4; 49.845840; 1.209202; 0.430722; 47.445267;0.120212;0.000003;28.516193;0.000533;-19.468216;94.523438;98.504028;0.015972;0.000091;0.008832;0.002619;0.000043;0.000001;0.445254;0.384556;52.741306;0.002730;0.055419;0.064072;0.001811;0.062050;0.025862;0.103342;0.000000;0.000049;0.000118;-12.011359;-4.090429;7.758150;0
59517;4; 47.280731; 1.208986; 0.430125; 47.435246;0.120100;0.000003;28.443790;0.000533;-19.434959;95.052170;98.494377;0.014603;0.000069;0.007711;0.002637;0.000042;0.000000;0.400512;0.382261;50.664879;0.002479;0.067401;0.068090;0.001949;0.044224;0.025082;0.082502;0.000000;0.000053;0.000112;-11.871411;-3.930050;7.222617;0
59580;4; 49.350468; 1.211769; 0.429495; 47.670780;0.120678;0.000003;28.599796;0.000528;-19.462784;93.972855;98.618492;0.011549;0.000091;0.007078;0.003113;0.000028;0.000000;0.376848;0.353515;52.093323;0.002252;0.076195;0.064714;0.002044;0.045729;0.024423;0.065323;0.000000;0.000058;0.000094;-11.403706;-3.198253;8.266337;0
59657;4; 49.970173; 1.207141; 0.429379; 47.277416;0.119926;0.000003;28.327042;0.000535;-19.396339;94.805992;98.411934;0.012500;0.000094;0.008748;0.003667;0.000041;0.000000;0.404849;0.347705;52.958500;0.002271;0.055243;0.061903;0.002036;0.053694;0.023316;0.063346;0.000000;0.000056;0.000090;-12.241858;-4.463935;7.478364;0
59735;4; 46.714970; 1.198621; 0.429151; 46.606712;0.118380;0.000003;27.682856;0.000547;-19.241310;95.016953;98.029587;0.011504;0.000108;0.007643;0.003813;0.000049;0.000000;0.352677;0.330338;50.943649;0.002074;0.040313;0.067241;0.002236;0.058983;0.022639;0.060452;0.000000;0.000055;0.000073;-11.423693;-4.038264;7.259929;0
59798;4; 41.631710; 1.193806; 0.429255; 46.225723;0.117390;0.000003;27.380285;0.000554;-19.165863;94.319046;97.812309;0.011731;0.000098;0.007962;0.003441;0.000027;0.000000;0.366799;0.371830;47.189816;0.002505;0.036064;0.070060;0.002081;0.047483;0.025000;0.059389;0.000000;0.000053;0.000073;-11.433907;-4.267400;7.952175;0
59861;4; 37.704704; 1.169607; 0.429865; 44.302040;0.113279;0.000003;25.827969;0.000593;-18.800125;93.330681;96.707001;0.012078;0.000084;0.005773;0.003317;0.000059;0.000000;0.411278;0.359379;45.787094;0.002168;0.021820;0.088209;0.002201;0.040083;0.022813;0.072819;0.000000;0.000059;0.000067;-12.348981;-3.445975;8.806844;0
59923;4; 36.755470; 1.144090; 0.430302; 42.246857;0.108994;0.000004;24.269333;0.000638;-18.425064;94.048332;95.516792;0.012490;0.000099;0.005163;0.003469;0.000138;0.000000;0.503668;0.372856;47.035538;0.002166;0.023721;0.106133;0.002169;0.032734;0.023235;0.081049;0.000000;0.000059;0.000068;-12.397302;-3.507086;8.199314;0
59985;4; 30.425119; 1.114870; 0.430783; 39.821167;0.103954;0.000004;22.378101;0.000694;-17.943748;94.478096;94.121178;0.014368;0.000086;0.005044;0.002691;0.000083;0.000000;0.486251;0.388529;43.660633;0.002358;0.024556;0.097909;0.002260;0.026649;0.023559;0.092400;0.000000;0.000064;0.000067;-11.476400;-4.107667;7.801775;0
60048;4; 30.297947; 1.106818; 0.431735; 39.146355;0.102728;0.000004;21.986025;0.000712;-17.867798;93.904373;93.730255;0.015406;0.000097;0.006484;0.002724;0.000163;0.000000;0.588685;0.403891;44.277752;0.002756;0.030926;0.093434;0.002142;0.030828;0.024507;0.125278;0.000000;0.000061;0.000068;-11.832110;-3.745319;8.326474;0
60126;4; 33.017227; 1.115106; 0.431564; 39.840714;0.104326;0.000004;22.638039;0.000697;-18.048248;94.071968;94.132599;0.018906;0.000074;0.007197;0.002460;0.000501;0.000000;0.705192;0.397437;46.222191;0.002662;0.045357;0.097908;0.002134;0.028166;0.025704;0.121308;0.000000;0.000062;0.000075;-12.575909;-4.225193;8.178167;0
60190;4; 32.638527; 1.113753; 0.431668; 39.744148;0.104095;0.000004;22.562666;0.000700;-18.031151;94.656822;94.067101;0.020669;0.000071;0.006324;0.002195;0.000486;0.000000;0.715543;0.402065;45.998829;0.002661;0.049445;0.106969;0.002182;0.027739;0.025143;0.122896;0.000000;0.000062;0.000070;-11.685457;-3.917976;7.627807;0
60252;4; 32.528671; 1.111757; 0.431841; 39.602383;0.103880;0.000004;22.512220;0.000705;-18.024811;93.251289;93.970337;0.023544;0.000064;0.006581;0.002297;0.000394;0.000000;0.782474;0.397665;46.119083;0.002804;0.051858;0.120808;0.002098;0.027189;0.024997;0.128263;0.000000;0.000067;0.000065;-12.141223;-3.857338;8.870265;0
60329;4; 30.361786; 1.085702; 0.431563; 37.425766;0.099503;0.000004;20.871811;0.000761;-17.575668;94.765320;92.691536;0.024972;0.000072;0.008141;0.002493;0.000402;0.000000;0.771065;0.404182;46.231136;0.003125;0.044069;0.112539;0.002026;0.028289;0.025624;0.121722;0.000000;0.000066;0.000067;-10.967411;-3.467232;7.519510;0
60393;4; 34.371056; 1.105609; 0.432260; 39.088459;0.102888;0.000004;22.178938;0.000718;-17.947121;93.283913;93.671219;0.023683;0.000079;0.009758;0.002864;0.000415;0.000000;0.830627;0.410492;48.313293;0.003085;0.044417;0.118439;0.002026;0.033221;0.025293;0.141912;0.000000;0.000076;0.000068;-12.493865;-3.472980;8.844291;0
60455;4; 31.493032; 1.097197; 0.431853; 38.374798;0.101510;0.000004;21.713303;0.000738;-17.821236;93.388977;93.259415;0.025567;0.000071;0.011098;0.002645;0.000337;0.000000;0.886475;0.429245;46.440720;0.003685;0.039258;0.109199;0.001909;0.037225;0.025562;0.134987;0.000000;0.000069;0.000069;-11.849344;-4.035805;8.759828;0
60532;4; 32.916405; 1.098457; 0.431810; 38.495098;0.101643;0.000004;21.761831;0.000735;-17.840225;93.531174;93.321297;0.022537;0.000089;0.011948;0.003816;0.000329;0.000000;0.862550;0.442509;47.617783;0.004173;0.051524;0.118489;0.001878;0.040242;0.026387;0.134981;0.000000;0.000066;0.000076;-11.838098;-3.420682;8.643500;0
60595;4; 36.972679; 1.099351; 0.431847; 38.570724;0.101506;0.000004;21.753485;0.000733;-17.838280;94.135422;93.365242;0.019643;0.000118;0.013063;0.003931;0.000418;0.000000;0.806856;0.501513;51.065834;0.005339;0.062634;0.119245;0.001692;0.037590;0.027401;0.131263;0.000000;0.000061;0.000086;-12.286098;-4.224590;8.120983;0
60658;4; 37.143024; 1.086244; 0.431831; 37.502583;0.099107;0.000004;20.856409;0.000761;-17.586685;92.799202;92.718414;0.014317;0.000194;0.013779;0.003749;0.000543;0.000000;0.729365;0.539770;52.218742;0.004930;0.057652;0.131565;0.001818;0.037656;0.028580;0.130230;0.000000;0.000064;0.000092;-12.660274;-3.017667;9.218769;0
60720;4; 36.266914; 1.076964; 0.432105; 36.745823;0.097480;0.000004;20.180721;0.000780;-17.394196;93.616859;92.255798;0.011603;0.000238;0.013440;0.003872;0.000486;0.000000;0.627488;0.526324;52.147793;0.004340;0.063256;0.140281;0.001916;0.032453;0.028354;0.134052;0.000000;0.000067;0.000093;-12.117798;-3.692066;8.572246;0
60783;4; 39.709724; 1.086569; 0.432657; 37.557640;0.098984;0.000004;20.794655;0.000759;-17.569031;92.902214;92.734566;0.010143;0.000337;0.013405;0.003760;0.000248;0.000000;0.650854;0.558309;54.291557;0.004387;0.052065;0.148295;0.001972;0.030571;0.029273;0.145554;0.000000;0.000066;0.000097;-12.154761;-4.175547;9.141183;0
60844;4; 44.508125; 1.095446; 0.432712; 38.344116;0.100434;0.000004;21.327579;0.000739;-17.713860;92.656502;93.173264;0.007899;0.000597;0.011926;0.004679;0.000201;0.000000;0.636176;0.555714;57.486923;0.004025;0.046041;0.177189;0.002173;0.034568;0.027725;0.146531;0.000000;0.000073;0.000102;-12.635827;-3.734419;9.324582;0
60924;4; 44.169815; 1.094892; 0.432328; 38.230213;0.100121;0.000004;21.158899;0.000738;-17.655624;93.674820;93.145958;0.007927;0.000625;0.009862;0.004515;0.000189;0.000000;0.516086;0.561828;57.157749;0.004570;0.044028;0.137005;0.002326;0.037649;0.028463;0.133277;0.000000;0.000075;0.000097;-12.657865;-3.612912;8.523550;0
61001;4; 43.751884; 1.092410; 0.432160; 38.020168;0.099674;0.000004;20.894762;0.000742;-17.572334;93.495171;93.023521;0.006574;0.000725;0.007258;0.004579;0.000176;0.000000;0.414189;0.524878;56.936985;0.003707;0.042453;0.134781;0.002570;0.038400;0.027134;0.125957;0.000000;0.000085;0.000093;-11.845402;-2.976934;8.673180;0
61063;4; 47.051117; 1.090316; 0.431596; 37.857723;0.099122;0.000004;20.745083;0.000747;-17.518791;93.470474;92.920036;0.005886;0.001054;0.007197;0.004736;0.000136;0.000000;0.393193;0.578601;59.754475;0.003548;0.040854;0.141675;0.002705;0.036971;0.026608;0.109624;0.000000;0.000092;0.000089;-11.955148;-4.341141;8.693439;0
61127;4; 43.917297; 1.098296; 0.431031; 38.511021;0.100288;0.000004;21.168739;0.000729;-17.631462;93.851830;93.313309;0.005783;0.001066;0.006581;0.004608;0.000067;0.000000;0.336262;0.592329;56.522923;0.003554;0.047242;0.135893;0.002837;0.038171;0.026623;0.100123;0.000000;0.000088;0.000090;-12.277272;-4.383552;8.372187;0
61190;4; 42.043018; 1.104614; 0.430558; 39.038052;0.101076;0.000004;21.519030;0.000716;-17.715179;93.743301;93.622620;0.006254;0.000946;0.005922;0.004195;0.000048;0.000000;0.299817;0.647409;54.447792;0.003633;0.046202;0.137388;0.002460;0.032883;0.026579;0.086401;0.000000;0.000085;0.000094;-11.751927;-4.484233;8.465465;0
61251;4; 39.223473; 1.086231; 0.430544; 37.492424;0.098027;0.000004;20.394665;0.000756;-17.405502;93.125076;92.717674;0.006805;0.001071;0.006219;0.003713;0.000105;0.000000;0.299895;0.662111;53.618507;0.003245;0.043074;0.126238;0.002438;0.036641;0.026292;0.089305;0.000000;0.000085;0.000107;-12.233901;-3.842166;8.969689;0
61330;4; 36.249550; 1.065213; 0.430752; 35.776596;0.094261;0.000005;19.114191;0.000807;-17.040405;93.128128;91.664215;0.006288;0.001248;0.006627;0.003954;0.000117;0.000000;0.273750;0.772678;52.819229;0.002915;0.040341;0.144744;0.002491;0.041732;0.026661;0.099258;0.000000;0.000089;0.000132;-12.451572;-4.164357;8.967307;0
61392;4; 32.762207; 1.045829; 0.431831; 34.158161;0.091201;0.000005;18.000444;0.000856;-16.712097;93.414772;90.674355;0.006903;0.000934;0.006589;0.002890;0.000117;0.000000;0.279591;0.776007;51.385529;0.003015;0.034512;0.138085;0.002505;0.035963;0.027865;0.123707;0.000000;0.000080;0.000138;-11.853976;-4.408011;8.738900;0
61455;4; 33.415325; 1.077783; 0.431884; 36.797131;0.096368;0.000004;19.894270;0.000777;-17.280533;93.681839;92.296631;0.007263;0.000844;0.008369;0.002542;0.000196;0.000000;0.306943;0.757504;49.295238;0.002477;0.039005;0.130347;0.002887;0.036571;0.027401;0.121815;0.000000;0.000091;0.000139;-12.094382;-4.104010;8.517620;0
61517;4; 38.457329; 1.100977; 0.432214; 38.732998;0.100248;0.000004;21.306250;0.000725;-17.682922;92.723022;93.444740;0.007634;0.000810;0.010346;0.002640;0.000512;0.000000;0.311165;0.722066;51.771225;0.002305;0.038929;0.135559;0.002947;0.038121;0.027417;0.130341;0.000000;0.000092;0.000126;-12.665948;-3.454878;9.275496;0
61580;4; 37.941273; 1.107479; 0.432185; 39.251907;0.101499;0.000004;21.744444;0.000711;-17.804871;93.171227;93.762238;0.008886;0.000629;0.008037;0.002455;0.000631;0.000000;0.344152;0.682545;50.833996;0.002181;0.033849;0.123458;0.002996;0.046100;0.027015;0.132397;0.000000;0.000101;0.000128;-12.529252;-3.645127;8.933533;0
61658;4; 42.236755; 1.113335; 0.432282; 39.726959;0.102824;0.000004;22.189047;0.000699;-17.916435;92.762772;94.046646;0.008868;0.000662;0.006406;0.002303;0.000376;0.000000;0.408028;0.609570;53.994019;0.001996;0.025724;0.117380;0.003107;0.036648;0.025185;0.129800;0.000000;0.000103;0.000127;-11.717251;-4.491934;9.245963;0
61736;4; 44.671509; 1.121713; 0.432742; 40.403728;0.104383;0.000004;22.811090;0.000683;-18.097031;93.963013;94.451035;0.010101;0.000572;0.008002;0.002444;0.000052;0.000000;0.490274;0.601689;55.372532;0.002374;0.027261;0.107569;0.003036;0.043405;0.024503;0.146262;0.000000;0.000097;0.000112;-12.326065;-4.864216;8.275020;0
61797;4; 47.376209; 1.142403; 0.432253; 42.115623;0.107990;0.000004;24.101284;0.000643;-18.417183;93.271835;95.436951;0.008804;0.000452;0.007729;0.002829;0.000036;0.000000;0.458780;0.552988;55.880802;0.002230;0.034712;0.110640;0.003049;0.039119;0.022922;0.130321;0.000000;0.000097;0.000105;-12.077019;-4.009527;8.853918;0
61861;4; 45.061840; 1.122784; 0.432485; 40.476490;0.104680;0.000004;22.840902;0.000680;-18.094490;92.251343;94.502510;0.009121;0.000335;0.006986;0.002275;0.000053;0.000000;0.455730;0.551468;55.573547;0.002224;0.036034;0.098382;0.002926;0.030971;0.022914;0.134507;0.000000;0.000098;0.000100;-12.241096;-3.349268;9.615015;0
61923;4; 43.716778; 1.121799; 0.431601; 40.390022;0.104429;0.000004;22.700544;0.000681;-18.052788;93.378967;94.455132;0.008905;0.000313;0.007033;0.002607;0.000106;0.000000;0.395502;0.545984;54.511749;0.002392;0.057578;0.095500;0.002810;0.033330;0.023642;0.111741;0.000000;0.000104;0.000094;-11.167974;-3.873517;8.767924;0
61985;4; 40.638126; 1.094736; 0.431448; 38.165276;0.100012;0.000004;20.995176;0.000736;-17.590515;93.771606;93.138092;0.008560;0.000338;0.007447;0.002733;0.000118;0.000000;0.375852;0.517538;54.165386;0.002348;0.051839;0.106353;0.002811;0.032185;0.022214;0.111491;0.000000;0.000107;0.000101;-12.412151;-3.828944;8.441283;0
62049;4; 39.627922; 1.090223; 0.431524; 37.804867;0.099252;0.000004;20.718277;0.000746;-17.508759;93.556221;92.915390;0.008585;0.000416;0.006722;0.002831;0.000071;0.000000;0.372562;0.521844;53.692852;0.002627;0.043440;0.114861;0.002658;0.031986;0.022319;0.109774;0.000000;0.000099;0.000095;-12.022247;-4.225732;8.622761;0
62127;4; 35.897499; 1.086513; 0.431067; 37.491810;0.098737;0.000004;20.396168;0.000752;-17.407326;93.282364;92.731560;0.007435;0.000389;0.006723;0.002672;0.000042;0.000000;0.284019;0.451173;50.748730;0.002253;0.051113;0.111986;0.002479;0.030581;0.020796;0.093042;0.000000;0.000101;0.000097;-11.896686;-3.759766;8.845526;0
62189;4; 31.002283; 1.062999; 0.430623; 35.522614;0.094953;0.000005;18.967188;0.000806;-16.990913;93.812805;91.551956;0.007248;0.000453;0.007425;0.003073;0.000036;0.000000;0.255301;0.431049;48.286930;0.002391;0.043554;0.102004;0.002612;0.041986;0.020385;0.088947;0.000000;0.000106;0.000092;-11.860669;-3.871145;8.405896;0
62251;4; 23.588585; 1.013904; 0.430338; 31.502188;0.087304;0.000005;16.173279;0.000938;-16.096863;94.176674;89.003548;0.006840;0.000410;0.005248;0.003073;0.000042;0.000000;0.221638;0.388089;44.998550;0.002293;0.036624;0.122019;0.002849;0.041515;0.020551;0.084828;0.000000;0.000115;0.000087;-12.266249;-3.584578;8.083496;0
62330;4; 18.382286; 0.976068; 0.429759; 28.446379;0.081580;0.000006;14.197495;0.001060;-15.395065;92.966476;86.954842;0.007262;0.000480;0.005652;0.003277;0.000036;0.000000;0.225938;0.377694;42.111111;0.002183;0.039444;0.131186;0.003055;0.050798;0.020831;0.080249;0.000000;0.000116;0.000084;-12.759332;-3.787984;9.092241;0
62393;4; 17.200909; 0.986447; 0.429433; 29.279747;0.083246;0.000006;14.701435;0.001023;-15.577110;94.450089;87.524513;0.006626;0.000569;0.005385;0.003205;0.000056;0.000000;0.195200;0.325782;39.520348;0.002096;0.034382;0.129773;0.003255;0.053778;0.019460;0.075965;0.000000;0.000115;0.000071;-12.911791;-4.146249;7.828553;0
62455;4; 16.653002; 0.982021; 0.429279; 28.948959;0.082631;0.000006;14.465486;0.001037;-15.493340;93.822693;87.282242;0.006439;0.000668;0.005161;0.003727;0.000092;0.000000;0.185382;0.301548;39.136925;0.002114;0.041590;0.147654;0.003624;0.055469;0.018671;0.075987;0.000000;0.000127;0.000064;-11.795936;-3.977125;8.397383;0
62532;4; 17.187763; 0.980490; 0.429269; 28.824144;0.082392;0.000006;14.383671;0.001042;-15.468178;94.768539;87.198227;0.006133;0.000878;0.005436;0.003725;0.000064;0.000000;0.183058;0.303169;40.035515;0.002389;0.054326;0.146604;0.003374;0.053825;0.018739;0.076861;0.000000;0.000126;0.000068;-12.430049;-4.403693;7.516266;0
62596;4; 15.223718; 0.959304; 0.429080; 27.146620;0.079187;0.000007;13.342784;0.001119;-15.068283;94.503235;86.021866;0.005686;0.000814;0.006770;0.004433;0.000040;0.000000;0.197608;0.325734;39.111649;0.002508;0.048618;0.157383;0.003226;0.055786;0.019401;0.077781;0.000000;0.000112;0.000062;-12.408792;-4.977194;7.777633;0
62658;4; 15.781087; 0.960970; 0.429042; 27.310143;0.079430;0.000007;13.432217;0.001114;-15.111023;95.879478;86.115311;0.005557;0.000865;0.007507;0.004775;0.000037;0.000000;0.211610;0.334548;39.817638;0.002343;0.057294;0.179471;0.003347;0.058082;0.020707;0.081099;0.000000;0.000114;0.000055;-12.422556;-4.187519;6.264432;0
62721;4; 15.842925; 0.964389; 0.429754; 27.585533;0.079944;0.000006;13.619617;0.001102;-15.180534;94.954239;86.306587;0.005960;0.000640;0.006781;0.004479;0.000065;0.000000;0.229147;0.340547;39.607250;0.002339;0.035996;0.181801;0.003261;0.049662;0.020045;0.095128;0.000000;0.000112;0.000052;-12.850194;-4.645370;7.325763;0
62783;4; 21.311512; 1.013209; 0.429866; 31.540075;0.087389;0.000005;16.147675;0.000939;-16.097305;94.762459;88.966644;0.006110;0.000720;0.007333;0.004738;0.000130;0.000000;0.234784;0.329578;42.453220;0.002190;0.035225;0.183496;0.003136;0.045617;0.019605;0.097408;0.000000;0.000112;0.000054;-13.789185;-4.885796;7.522390;0
62845;4; 27.346355; 1.060857; 0.430998; 35.455048;0.094932;0.000005;18.823164;0.000809;-16.972351;94.628738;91.443161;0.007808;0.000537;0.007045;0.004277;0.000167;0.000000;0.239186;0.320610;44.914024;0.002309;0.053232;0.169487;0.003288;0.043465;0.019279;0.125272;0.000000;0.000122;0.000054;-12.634264;-4.360938;7.655503;0
62923;4; 37.040264; 1.108268; 0.432770; 39.416882;0.102880;0.000004;21.728952;0.000703;-17.833549;93.228622;93.800613;0.011249;0.000444;0.007703;0.004759;0.000995;0.000000;0.291155;0.286699;49.965740;0.002148;0.061227;0.181876;0.003835;0.049157;0.017632;0.173108;0.000000;0.000108;0.000050;-12.731706;-4.672079;8.888250;0
63001;4; 44.412048; 1.144115; 0.434394; 42.316586;0.109055;0.000004;24.065607;0.000635;-18.485405;94.821869;95.517693;0.016066;0.000369;0.008287;0.004673;0.000926;0.000000;0.359072;0.282473;53.286076;0.002291;0.099894;0.145230;0.004091;0.053926;0.018294;0.212260;0.000000;0.000104;0.000045;-12.822161;-5.058494;7.462228;0
63063;4; 47.188820; 1.164225; 0.436061; 43.974228;0.112555;0.000003;25.394810;0.000601;-18.839584;93.335663;96.457893;0.020346;0.000257;0.006137;0.004953;0.000554;0.000001;0.378007;0.279374;53.977497;0.002284;0.128546;0.151192;0.004201;0.040664;0.018092;0.246447;0.000000;0.000100;0.000045;-12.047519;-4.084472;8.802837;0
63127;4; 49.235451; 1.175559; 0.434235; 44.887257;0.114533;0.000003;26.126253;0.000582;-18.980606;92.782608;96.980705;0.024371;0.000204;0.004685;0.003879;0.000232;0.000001;0.360489;0.266029;54.735939;0.002194;0.103358;0.146112;0.004231;0.048395;0.017575;0.200643;0.000000;0.000101;0.000044;-12.133479;-4.043519;9.231176;0
63189;4; 50.345081; 1.182479; 0.432945; 45.452644;0.115866;0.000003;26.664326;0.000571;-19.087410;94.125702;97.297478;0.027737;0.000134;0.004860;0.003928;0.000099;0.000001;0.419013;0.261249;55.148144;0.002384;0.094323;0.148939;0.004448;0.050214;0.017705;0.165639;0.000000;0.000099;0.000040;-12.135132;-4.757016;8.129772;0
63251;4; 51.626278; 1.196308; 0.431749; 46.600540;0.118357;0.000003;27.596518;0.000550;-19.278000;92.718979;97.925011;0.028579;0.000116;0.005379;0.003792;0.000116;0.000001;0.415911;0.247972;55.126484;0.002186;0.067253;0.168339;0.004803;0.059317;0.016979;0.134114;0.000000;0.000102;0.000036;-11.905904;-4.236356;9.278488;0
63330;4; 48.981781; 1.198024; 0.431617; 46.673595;0.118743;0.000003;27.791277;0.000548;-19.319893;93.839516;98.002419;0.032823;0.000093;0.006190;0.003772;0.000051;0.000001;0.476436;0.253341;52.937378;0.002391;0.063842;0.132034;0.004627;0.066399;0.015508;0.121421;0.000000;0.000097;0.000032;-12.089603;-5.231801;8.382848;0
63392;4; 48.886890; 1.195800; 0.432992; 46.476208;0.118341;0.000003;27.683037;0.000552;-19.296204;94.022186;97.902107;0.032356;0.000085;0.006460;0.003340;0.000072;0.000001;0.502358;0.268306;53.049259;0.002532;0.056170;0.121285;0.004563;0.049954;0.016220;0.138844;0.000000;0.000098;0.000031;-11.961055;-4.985478;8.222621;0
63454;4; 45.293617; 1.190487; 0.433336; 46.031219;0.117534;0.000003;27.388578;0.000561;-19.229980;93.943146;97.661743;0.028395;0.000068;0.006991;0.003565;0.000062;0.000001;0.550443;0.261633;50.600231;0.002366;0.058001;0.111057;0.004854;0.050883;0.015748;0.136962;0.000000;0.000098;0.000030;-12.064444;-4.326645;8.292504;0
63517;4; 41.399418; 1.188457; 0.432818; 45.862194;0.117199;0.000003;27.289318;0.000564;-19.203857;92.569160;97.569679;0.022482;0.000059;0.006649;0.003046;0.000042;0.000001;0.578917;0.275169;47.597363;0.002437;0.065184;0.107836;0.004551;0.051282;0.016145;0.125106;0.000000;0.000095;0.000030;-12.943999;-4.355130;9.388412;0
63580;4; 39.548962; 1.186451; 0.432789; 45.716618;0.117022;0.000003;27.253855;0.000568;-19.196060;92.837921;97.478500;0.020771;0.000060;0.006687;0.002606;0.000067;0.000000;0.652796;0.268147;46.272427;0.002340;0.049626;0.116907;0.004624;0.061044;0.016489;0.125494;0.000000;0.000095;0.000028;-11.624464;-4.345782;9.189727;0
63657;4; 38.555111; 1.188459; 0.432630; 45.868965;0.117588;0.000003;27.516872;0.000566;-19.251671;93.037376;97.569695;0.020117;0.000067;0.007790;0.002884;0.000069;0.000000;0.747654;0.262794;45.363979;0.002224;0.049037;0.111632;0.004878;0.059756;0.015949;0.111484;0.000000;0.000102;0.000027;-12.945745;-4.123818;9.037773;0
63735;4; 38.275841; 1.192113; 0.433384; 46.129871;0.118134;0.000003;27.692038;0.000559;-19.287659;93.087234;97.735458;0.019756;0.000078;0.008348;0.002246;0.000092;0.000000;0.690591;0.260974;44.803299;0.002395;0.046055;0.092917;0.004735;0.054175;0.016516;0.113571;0.000000;0.000097;0.000031;-12.119589;-4.416746;8.999167;0
63798;4; 37.273552; 1.182470; 0.434525; 45.324791;0.116539;0.000003;27.138462;0.000575;-19.168480;92.548203;97.297104;0.020752;0.000086;0.009168;0.002017;0.000274;0.000001;0.765021;0.266916;44.743847;0.002763;0.046271;0.077102;0.004517;0.046336;0.016996;0.127652;0.000000;0.000090;0.000034;-11.264668;-4.403347;9.403625;0
