#TimeStamp(inmicroSec);Age;Anger;Contempt;Disgust;Engagement;Fear;Joy;Sadness;Surprise;Valence;Attention;Browfurrow;BrowRaise;Cheekraise;Chinraise;Dimpler;Eyeclosure;Eyewiden;InnerBrowraise;Jawdrop;Lidtighten;Lipcornerdepressor;Lippress;Lippucker;Lipstretch;Lipsuck;Mouthopen;Nosewrinkle;Smile;Smirk;Upperlipraise;Pitch;Roll;Yaw;Id
8976;4;0.001976;0.192689;0.426417;0.080033;0.004438;0.001826;0.023997;0.195743;0.000000;98.773903;0.002870;0.059645;0.005755;0.124711;0.011189;0.000000;0.000110;0.008156;0.624273;0.012107;0.015203;0.030758;0.013056;0.004651;0.002839;0.015045;0.002492;0.000000;0.000244;0.000003;-0.356478;-0.964349;-0.055016;0
9040;4;0.001976;0.192688;0.426402;0.080029;0.004434;0.001826;0.023994;0.195846;0.000000;98.763710;0.002424;0.058903;0.004895;0.124771;0.010541;0.000000;0.000089;0.007693;0.650656;0.011479;0.016609;0.037958;0.014511;0.004412;0.002134;0.015841;0.002139;0.000000;0.000280;0.000004;-0.724122;-0.911674;0.096925;0
9118;4;0.001975;0.192689;0.426348;0.079960;0.004434;0.001826;0.023999;0.195826;0.000000;98.669724;0.002756;0.056519;0.003466;0.115037;0.009090;0.000000;0.000067;0.007479;0.650642;0.009977;0.017279;0.025963;0.008941;0.004120;0.001961;0.017421;0.002112;0.000000;0.000284;0.000004;-0.883632;-0.092497;0.468056;0
9180;4;0.001975;0.192691;0.426312;0.080054;0.004435;0.001826;0.023999;0.195814;0.000000;98.707878;0.003023;0.062104;0.003376;0.125965;0.009386;0.000000;0.000072;0.007081;0.636598;0.009856;0.017598;0.021207;0.007385;0.004373;0.002488;0.016047;0.002224;0.000000;0.000341;0.000003;-1.215376;-0.339923;0.320613;0
9242;4;0.001976;0.192691;0.426310;0.080045;0.004446;0.001826;0.023998;0.195531;0.000000;98.783943;0.002963;0.060243;0.004019;0.126221;0.009668;0.000000;0.000090;0.006986;0.569483;0.010433;0.018686;0.029230;0.007182;0.004632;0.002450;0.015397;0.002117;0.000000;0.000332;0.000003;-0.926516;-0.652209;-0.013386;0
9305;4;0.001975;0.192691;0.426321;0.080044;0.004442;0.001825;0.023997;0.195637;0.000000;98.708519;0.003025;0.064085;0.004445;0.122252;0.009309;0.000000;0.000099;0.006820;0.587361;0.010323;0.018753;0.025491;0.007600;0.004599;0.001885;0.015348;0.002010;0.000000;0.000321;0.000003;-0.723642;-1.388620;0.318126;0
9369;4;0.001975;0.192690;0.426270;0.080010;0.004428;0.001826;0.023996;0.196002;0.000000;98.563911;0.002673;0.060934;0.003885;0.119364;0.008357;0.000000;0.000105;0.006228;0.687880;0.009599;0.021293;0.030830;0.009124;0.003523;0.001954;0.015679;0.001821;0.000000;0.000338;0.000003;-0.799579;-1.085581;0.856091;0
9446;4;0.001975;0.192689;0.426235;0.080117;0.004413;0.001825;0.023990;0.196442;0.000000;98.554184;0.002168;0.069750;0.004075;0.129273;0.008028;0.000000;0.000077;0.005850;0.776920;0.009356;0.021229;0.028640;0.011782;0.003405;0.001912;0.015789;0.001998;0.000000;0.000362;0.000003;-0.844769;-0.417275;0.890324;0
9524;4;0.001973;0.192690;0.426202;0.079980;0.004398;0.001825;0.023997;0.196832;0.000000;98.729820;0.002262;0.068561;0.004605;0.106633;0.005823;0.000000;0.000069;0.005524;0.879094;0.009453;0.023026;0.015898;0.011624;0.002619;0.001314;0.016443;0.001973;0.000000;0.000393;0.000003;-0.655219;-0.526815;0.233837;0
9586;4;0.001975;0.192690;0.426157;0.080045;0.004389;0.001825;0.023997;0.197067;0.000000;98.697746;0.002052;0.066078;0.005016;0.120335;0.006562;0.000000;0.000088;0.006027;0.945118;0.009049;0.022894;0.020093;0.013216;0.002556;0.001884;0.015414;0.001751;0.000000;0.000423;0.000003;-0.632682;-0.730583;0.360162;0
9648;4;0.001977;0.192688;0.426152;0.080273;0.004381;0.001825;0.023997;0.197278;0.000000;98.393028;0.001686;0.069056;0.005157;0.157331;0.008015;0.000000;0.000113;0.005701;0.990879;0.009571;0.027311;0.021807;0.011659;0.002608;0.002036;0.015092;0.002071;0.000000;0.000411;0.000003;0.349488;-0.618869;1.426898;0
9710;4;0.001976;0.192687;0.426127;0.080182;0.004390;0.001826;0.024002;0.197018;0.000000;98.511490;0.001454;0.064828;0.005427;0.145578;0.007004;0.000000;0.000091;0.006132;0.935088;0.008542;0.026986;0.016655;0.008583;0.002552;0.002026;0.014580;0.001667;0.000000;0.000409;0.000003;-0.911982;-0.669080;1.038017;0
9775;4;0.001976;0.192687;0.426136;0.080068;0.004390;0.001826;0.024004;0.196992;0.000000;98.473511;0.001416;0.058785;0.004640;0.131658;0.005870;0.000000;0.000091;0.006494;0.942679;0.007713;0.029206;0.023534;0.008446;0.002613;0.001903;0.014927;0.001620;0.000000;0.000403;0.000003;-0.575723;-1.330063;1.165922;0
9836;4;0.001977;0.192686;0.426136;0.080126;0.004392;0.001826;0.024009;0.196908;0.000000;98.563858;0.001441;0.056395;0.003743;0.144229;0.005286;0.000000;0.000096;0.006808;0.927723;0.007534;0.030842;0.018991;0.007080;0.002507;0.002347;0.014231;0.001982;0.000000;0.000379;0.000003;-0.829305;-0.730747;0.856294;0
9915;4;0.001978;0.192686;0.426107;0.080082;0.004395;0.001826;0.024013;0.196795;0.000000;98.250374;0.001272;0.049987;0.004466;0.143006;0.005749;0.000000;0.000098;0.007547;0.914717;0.007831;0.027578;0.018031;0.005971;0.002490;0.003132;0.013479;0.001892;0.000000;0.000389;0.000003;-0.929253;-0.001710;1.859419;0
9978;4;0.001980;0.192685;0.426096;0.080226;0.004395;0.001827;0.024014;0.196756;0.000000;98.537445;0.001143;0.043060;0.003323;0.175017;0.005402;0.000000;0.000093;0.008121;0.921380;0.006637;0.031450;0.033433;0.004451;0.002254;0.003639;0.013378;0.001858;0.000000;0.000359;0.000003;0.363138;-0.823611;0.948748;0
10040;4;0.001983;0.192683;0.426045;0.080419;0.004400;0.001827;0.024012;0.196620;0.000000;98.379288;0.001015;0.041229;0.002715;0.210656;0.006450;0.000000;0.000130;0.008083;0.891455;0.006323;0.031030;0.037661;0.003752;0.002151;0.005015;0.012859;0.001820;0.000000;0.000303;0.000003;0.381105;-0.347776;1.470175;0
10117;4;0.001979;0.192684;0.426024;0.080105;0.004405;0.001827;0.024012;0.196459;0.000000;98.656219;0.001194;0.040668;0.001949;0.156317;0.005879;0.000000;0.000085;0.007934;0.852662;0.005620;0.030286;0.040239;0.003522;0.002338;0.004513;0.012813;0.001214;0.000000;0.000281;0.000003;0.187177;0.045377;0.519244;0
10179;4;0.001981;0.192683;0.425991;0.080274;0.004406;0.001827;0.024010;0.196473;0.000000;98.628464;0.001108;0.044682;0.001975;0.181880;0.007990;0.000000;0.000103;0.009123;0.844754;0.005739;0.037192;0.051150;0.004016;0.002305;0.006043;0.012842;0.001270;0.000000;0.000260;0.000003;0.773227;-0.171379;0.622859;0
10242;4;0.001982;0.192682;0.425993;0.080510;0.004384;0.001826;0.024015;0.197075;0.000000;98.292854;0.001175;0.051763;0.001621;0.215945;0.008539;0.000000;0.000133;0.009316;0.978891;0.006147;0.044496;0.037280;0.004432;0.002180;0.005650;0.013941;0.001270;0.000000;0.000228;0.000003;-0.023904;-1.034926;1.734365;0
10321;4;0.001983;0.192682;0.425944;0.080547;0.004374;0.001826;0.024017;0.197323;0.000000;98.403854;0.001113;0.051555;0.001285;0.222623;0.010384;0.000000;0.000094;0.008378;1.044071;0.005587;0.051227;0.039253;0.004284;0.002187;0.006688;0.013257;0.001098;0.000000;0.000218;0.000003;0.124322;-0.393631;1.392544;0
10384;4;0.001981;0.192681;0.425929;0.080330;0.004399;0.001826;0.024020;0.196667;0.000000;98.212608;0.000970;0.049119;0.001032;0.187169;0.009267;0.000000;0.000098;0.008570;0.883500;0.005072;0.045984;0.029755;0.003139;0.002082;0.006660;0.012647;0.001060;0.000000;0.000194;0.000003;-0.406744;-0.379759;1.968125;0
10446;4;0.001978;0.192681;0.425955;0.080136;0.004412;0.001826;0.024027;0.196305;0.000000;98.441437;0.001154;0.052072;0.000601;0.150319;0.008633;0.000000;0.000076;0.008935;0.783740;0.004421;0.049867;0.017837;0.002412;0.002209;0.005435;0.012892;0.000823;0.000000;0.000176;0.000003;0.151230;-0.638747;1.271529;0
10509;4;0.001975;0.192682;0.425971;0.079872;0.004403;0.001826;0.024028;0.196575;0.000000;98.290848;0.001312;0.053890;0.000570;0.102316;0.007678;0.000000;0.000080;0.009770;0.847108;0.004629;0.052037;0.018160;0.002498;0.002077;0.004841;0.013361;0.000833;0.000000;0.000173;0.000003;0.693097;-0.525415;1.740323;0
10570;4;0.001971;0.192681;0.425981;0.079699;0.004408;0.001826;0.024030;0.196473;0.000000;98.447960;0.001280;0.059211;0.000531;0.066531;0.006948;0.000000;0.000084;0.010427;0.807721;0.004183;0.054778;0.013837;0.002254;0.002335;0.003978;0.012733;0.000901;0.000000;0.000161;0.000003;0.263761;0.076827;1.250200;0
10634;4;0.001971;0.192680;0.426011;0.079798;0.004408;0.001825;0.024027;0.196522;0.000000;98.737167;0.000997;0.067833;0.000603;0.075325;0.006047;0.000000;0.000120;0.011765;0.795955;0.004375;0.059114;0.018483;0.002287;0.002177;0.003481;0.013174;0.001220;0.000000;0.000155;0.000004;-0.011072;-1.153324;0.204492;0
10727;4;0.001970;0.192680;0.426031;0.079643;0.004414;0.001826;0.024024;0.196341;0.000000;98.428345;0.001077;0.062093;0.000551;0.049998;0.004324;0.000000;0.000102;0.012248;0.764455;0.004107;0.053843;0.029878;0.002256;0.002328;0.002824;0.012706;0.001219;0.000000;0.000151;0.000004;0.491342;-0.305691;1.314013;0
10759;4;0.001971;0.192680;0.426027;0.079637;0.004411;0.001826;0.024031;0.196368;0.000000;98.160339;0.001060;0.055629;0.000715;0.050973;0.003892;0.000000;0.000092;0.012922;0.785778;0.003930;0.059228;0.031578;0.002517;0.002169;0.003126;0.013606;0.001045;0.000000;0.000143;0.000004;-0.035694;-0.894440;2.114904;0
10789;4;0.001971;0.192680;0.426014;0.079598;0.004416;0.001826;0.024032;0.196230;0.000000;98.406532;0.001064;0.053821;0.000774;0.054085;0.004376;0.000000;0.000074;0.012839;0.755641;0.003912;0.054168;0.025715;0.002388;0.002103;0.003234;0.013153;0.001030;0.000000;0.000129;0.000004;0.422857;-0.200768;1.384010;0
10851;4;0.001970;0.192679;0.426024;0.079594;0.004415;0.001826;0.024035;0.196277;0.000000;98.128304;0.000963;0.053931;0.000633;0.044222;0.003270;0.000000;0.000073;0.014551;0.764818;0.003795;0.053438;0.022264;0.002358;0.002181;0.002761;0.013538;0.001009;0.000000;0.000117;0.000004;0.773073;-0.492407;2.202833;0
10915;4;0.001969;0.192679;0.426038;0.079638;0.004420;0.001826;0.024034;0.196194;0.000000;98.139244;0.000892;0.060271;0.000690;0.038768;0.003912;0.000000;0.000093;0.015735;0.725661;0.003721;0.054888;0.020986;0.002344;0.002132;0.002204;0.014079;0.000903;0.000000;0.000119;0.000004;0.235923;-1.466885;2.172986;0
10977;4;0.001969;0.192678;0.426050;0.079678;0.004415;0.001826;0.024042;0.196324;0.000000;98.406815;0.000719;0.059776;0.000923;0.041059;0.004501;0.000000;0.000106;0.016842;0.757336;0.003637;0.062288;0.015426;0.002233;0.002013;0.002199;0.014983;0.001148;0.000000;0.000111;0.000004;0.932137;-0.982424;1.383137;0
11039;4;0.001969;0.192678;0.426051;0.079689;0.004421;0.001826;0.024033;0.196195;0.000000;98.257195;0.000637;0.065154;0.000979;0.045473;0.005290;0.000000;0.000133;0.015527;0.712348;0.003416;0.058837;0.018839;0.002394;0.002331;0.002173;0.014866;0.001192;0.000000;0.000104;0.000004;1.320580;0.149010;1.839531;0
11118;4;0.001970;0.192678;0.426056;0.079648;0.004428;0.001826;0.024030;0.195974;0.000000;98.322166;0.000685;0.059351;0.001309;0.054696;0.005104;0.000000;0.000090;0.014631;0.671518;0.003699;0.057399;0.030703;0.002421;0.002270;0.002356;0.014682;0.001316;0.000000;0.000111;0.000004;0.773916;-0.553740;1.646275;0
11148;4;0.001971;0.192679;0.426054;0.079610;0.004432;0.001826;0.024036;0.195808;0.000000;98.297752;0.000814;0.051368;0.001279;0.051148;0.004847;0.000000;0.000089;0.014401;0.649998;0.003731;0.058854;0.029571;0.002207;0.002017;0.002552;0.014379;0.001258;0.000000;0.000109;0.000004;0.697757;-0.141125;1.719765;0
11212;4;0.001972;0.192678;0.426055;0.079637;0.004431;0.001826;0.024032;0.195830;0.000000;98.233543;0.000774;0.051268;0.001399;0.063630;0.004115;0.000000;0.000083;0.013535;0.656865;0.003584;0.055512;0.031735;0.001778;0.001795;0.002497;0.014327;0.001035;0.000000;0.000107;0.000004;1.187412;-0.793372;1.908137;0
11275;4;0.001971;0.192679;0.426070;0.079612;0.004434;0.001827;0.024036;0.195753;0.000000;98.202904;0.000855;0.049729;0.001071;0.060702;0.004274;0.000000;0.000070;0.014917;0.638504;0.003857;0.053529;0.025014;0.001838;0.001654;0.002082;0.015350;0.000878;0.000000;0.000105;0.000004;-0.578410;-1.259869;1.995677;0
11337;4;0.001972;0.192679;0.426073;0.079673;0.004430;0.001826;0.024036;0.195895;0.000000;98.653099;0.000970;0.052764;0.000927;0.068391;0.003779;0.000000;0.000083;0.015292;0.665488;0.004136;0.053154;0.018070;0.001728;0.001443;0.001991;0.016664;0.000772;0.000000;0.000103;0.000004;0.480619;-0.624836;0.531000;0
11414;4;0.001972;0.192680;0.426070;0.079776;0.004423;0.001826;0.024034;0.196109;0.000000;98.174347;0.001119;0.057572;0.001180;0.081814;0.004655;0.000000;0.000097;0.014930;0.708937;0.004569;0.056577;0.019780;0.001894;0.001513;0.002211;0.016647;0.000793;0.000000;0.000106;0.000004;-0.024565;0.374824;2.075986;0
11477;4;0.001975;0.192680;0.426062;0.079797;0.004421;0.001827;0.024039;0.196085;0.000000;98.245750;0.001261;0.045277;0.001169;0.097829;0.005693;0.000000;0.000068;0.013712;0.735411;0.004941;0.051181;0.014398;0.002333;0.001601;0.002726;0.016501;0.001119;0.000000;0.000105;0.000004;0.745933;-0.095699;1.872847;0
11555;4;0.001976;0.192682;0.426070;0.079802;0.004431;0.001827;0.024041;0.195763;0.000000;98.212425;0.001807;0.038679;0.001155;0.105216;0.005034;0.000000;0.000057;0.013475;0.671736;0.005728;0.049821;0.019671;0.002348;0.001764;0.002902;0.016258;0.001283;0.000000;0.000095;0.000004;0.780192;-0.301122;1.968646;0
11618;4;0.001975;0.192682;0.426064;0.079847;0.004437;0.001827;0.024034;0.195674;0.000000;98.331337;0.001956;0.045739;0.001281;0.106111;0.005904;0.000000;0.000052;0.014390;0.631412;0.005595;0.046629;0.025963;0.002397;0.001692;0.003311;0.015967;0.001211;0.000000;0.000093;0.000004;-0.326499;0.213690;1.618398;0
11680;4;0.001976;0.192683;0.426038;0.079840;0.004440;0.001827;0.024030;0.195590;0.000000;98.302681;0.002081;0.044706;0.001206;0.105923;0.007244;0.000000;0.000034;0.012896;0.613918;0.005735;0.042815;0.023830;0.002019;0.001786;0.004242;0.016148;0.001174;0.000000;0.000081;0.000004;-0.274174;-0.211130;1.705007;0
11743;4;0.001975;0.192683;0.426034;0.079765;0.004445;0.001827;0.024031;0.195441;0.000000;98.253342;0.002303;0.043772;0.000921;0.093624;0.007608;0.000000;0.000029;0.013603;0.578349;0.006050;0.044772;0.030380;0.002009;0.001682;0.004116;0.016073;0.000906;0.000000;0.000080;0.000004;0.473406;-0.620924;1.850783;0
11806;4;0.001976;0.192682;0.425988;0.079885;0.004446;0.001827;0.024024;0.195395;0.000000;98.210564;0.002071;0.043263;0.001098;0.115184;0.011379;0.000000;0.000034;0.011631;0.569654;0.006272;0.043434;0.037895;0.002390;0.001935;0.005804;0.015557;0.000841;0.000000;0.000076;0.000004;-0.367874;-0.842056;1.973934;0
11869;4;0.001976;0.192682;0.426029;0.079854;0.004445;0.001827;0.024026;0.195451;0.000000;98.188477;0.001894;0.044623;0.001081;0.108415;0.013345;0.000000;0.000034;0.012383;0.578606;0.006598;0.044506;0.032560;0.002752;0.001993;0.004828;0.016211;0.001066;0.000000;0.000083;0.000004;0.046660;-1.018546;2.036385;0
11945;4;0.001975;0.192682;0.426049;0.079832;0.004436;0.001827;0.024025;0.195688;0.000000;97.866837;0.001814;0.045643;0.001487;0.103510;0.011767;0.000000;0.000037;0.012431;0.636856;0.007672;0.042705;0.033047;0.003192;0.001872;0.003834;0.015870;0.001177;0.000000;0.000087;0.000003;-0.166435;-0.459898;2.869994;0
12009;4;0.001974;0.192682;0.426082;0.079864;0.004433;0.001826;0.024022;0.195814;0.000000;98.002602;0.001928;0.053175;0.002397;0.101590;0.008338;0.000000;0.000038;0.012181;0.651477;0.009168;0.041958;0.029370;0.003425;0.001735;0.002955;0.015338;0.001434;0.000000;0.000090;0.000003;0.474780;-0.729964;2.534272;0
12086;4;0.001974;0.192683;0.426114;0.079887;0.004425;0.001826;0.024019;0.196024;0.000000;97.871140;0.001989;0.055507;0.002952;0.103341;0.008950;0.000000;0.000037;0.011532;0.699246;0.011556;0.040059;0.027284;0.004143;0.001550;0.002667;0.016074;0.002161;0.000000;0.000099;0.000003;0.638353;-0.107585;2.859664;0
12149;4;0.001975;0.192682;0.426149;0.079928;0.004407;0.001826;0.024026;0.196493;0.000000;98.082527;0.001853;0.050433;0.002850;0.115582;0.007504;0.000000;0.000049;0.010838;0.829988;0.012947;0.043640;0.015799;0.003549;0.001405;0.002054;0.017662;0.002561;0.000000;0.000100;0.000004;0.864791;-0.263571;2.326016;0
12212;4;0.001977;0.192682;0.426174;0.080069;0.004395;0.001826;0.024023;0.196807;0.000000;97.909637;0.001795;0.052813;0.003299;0.137928;0.007945;0.000000;0.000069;0.010240;0.902645;0.013798;0.047837;0.021869;0.004664;0.001485;0.001769;0.019112;0.002716;0.000000;0.000107;0.000003;0.869467;-0.275294;2.766468;0
12274;4;0.001977;0.192682;0.426172;0.080061;0.004385;0.001827;0.024020;0.197058;0.000000;97.920013;0.001756;0.049657;0.006070;0.139648;0.009355;0.000000;0.000063;0.008598;0.975149;0.015693;0.046981;0.025721;0.006580;0.001473;0.001430;0.019723;0.002855;0.000000;0.000117;0.000004;-0.316483;-0.361912;2.741036;0
12353;4;0.001975;0.192683;0.426151;0.079906;0.004387;0.001826;0.024019;0.197022;0.000000;97.914841;0.001775;0.051769;0.006421;0.110449;0.007635;0.000000;0.000056;0.008457;0.962121;0.015479;0.044521;0.023254;0.006973;0.001673;0.001139;0.018643;0.002245;0.000000;0.000133;0.000004;0.455912;-0.656876;2.753740;0
12415;4;0.001976;0.192684;0.426160;0.079891;0.004385;0.001827;0.024017;0.197042;0.000000;97.989243;0.002117;0.046862;0.008222;0.112735;0.007524;0.000000;0.000049;0.008839;0.979550;0.016045;0.046706;0.040416;0.008267;0.001803;0.001522;0.019266;0.002053;0.000000;0.000131;0.000004;0.284558;-1.038703;2.568274;0
12478;4;0.001977;0.192684;0.426189;0.079971;0.004380;0.001827;0.024027;0.197160;0.000000;98.038895;0.002127;0.043136;0.006243;0.130360;0.006866;0.000000;0.000034;0.008361;1.016491;0.014304;0.052558;0.023900;0.007850;0.001520;0.001571;0.021488;0.002220;0.000000;0.000131;0.000005;0.392234;-1.227610;2.440711;0
12540;4;0.001979;0.192684;0.426187;0.080158;0.004365;0.001827;0.024031;0.197547;0.000000;97.928131;0.002164;0.043074;0.005208;0.163113;0.006989;0.000000;0.000035;0.008707;1.113723;0.013660;0.055661;0.018315;0.008873;0.001527;0.001916;0.022229;0.002208;0.000000;0.000132;0.000005;-0.090445;-1.546207;2.721073;0
12602;4;0.001977;0.192685;0.426190;0.079922;0.004355;0.001827;0.024031;0.197822;0.000000;97.889801;0.002351;0.039197;0.003389;0.125748;0.005539;0.000000;0.000033;0.008279;1.192310;0.010886;0.049529;0.011635;0.008709;0.001553;0.001743;0.023645;0.002364;0.000000;0.000146;0.000005;0.001387;-0.201400;2.814701;0
12664;4;0.001976;0.192685;0.426204;0.079867;0.004320;0.001827;0.024031;0.198804;0.000000;98.002129;0.002430;0.041150;0.003051;0.114091;0.005506;0.000000;0.000031;0.008614;1.432807;0.010391;0.052111;0.009501;0.009491;0.001426;0.001737;0.025642;0.002477;0.000000;0.000145;0.000006;-0.621613;-1.330098;2.535457;0
12758;4;0.001978;0.192685;0.426234;0.079899;0.004289;0.001828;0.024036;0.199632;0.000000;97.976868;0.002358;0.036005;0.002423;0.125000;0.005346;0.000000;0.000025;0.010405;1.646188;0.009718;0.056884;0.010869;0.010805;0.001208;0.001371;0.030236;0.002233;0.000000;0.000148;0.000007;0.767075;-1.407813;2.599577;0
12821;4;0.001978;0.192687;0.426239;0.079919;0.004259;0.001828;0.024034;0.200475;0.000000;98.140511;0.002919;0.034250;0.001808;0.130159;0.005121;0.000000;0.000027;0.010150;1.860357;0.009499;0.059783;0.017083;0.011204;0.001092;0.001536;0.032856;0.002000;0.000000;0.000159;0.000008;-0.207195;-0.985526;2.169523;0
12883;4;0.001979;0.192689;0.426243;0.079941;0.004239;0.001828;0.024034;0.201021;0.000000;98.291641;0.003344;0.030665;0.001408;0.137573;0.004532;0.000000;0.000030;0.009831;2.004844;0.009805;0.060996;0.022919;0.009842;0.001019;0.001502;0.034726;0.001999;0.000000;0.000160;0.000008;-0.188898;-0.926540;1.737949;0
12946;4;0.001978;0.192687;0.426235;0.079807;0.004250;0.001828;0.024029;0.200692;0.000000;98.099022;0.002795;0.026660;0.001410;0.118072;0.004249;0.000000;0.000034;0.007878;1.933640;0.008937;0.056038;0.022451;0.009271;0.001023;0.001224;0.034379;0.001800;0.000000;0.000161;0.000008;-0.030907;-0.692797;2.281952;0
13009;4;0.001978;0.192688;0.426238;0.079724;0.004265;0.001828;0.024027;0.200263;0.000000;97.801353;0.003185;0.025969;0.001680;0.104240;0.005362;0.000000;0.000039;0.007509;1.828898;0.009544;0.055463;0.026483;0.009172;0.001053;0.001450;0.034925;0.001870;0.000000;0.000153;0.000010;-0.432655;-0.691626;3.024521;0
13072;4;0.001976;0.192687;0.426262;0.079652;0.004255;0.001828;0.024025;0.200592;0.000000;97.633545;0.003036;0.029239;0.001477;0.088220;0.005435;0.000000;0.000037;0.008069;1.898279;0.008707;0.054303;0.021820;0.008785;0.001009;0.001176;0.037855;0.001877;0.000000;0.000145;0.000010;-0.833311;-1.015261;3.400864;0
13149;4;0.001975;0.192687;0.426258;0.079610;0.004296;0.001828;0.024024;0.199459;0.000000;98.214600;0.003087;0.029584;0.001864;0.080647;0.006960;0.000000;0.000030;0.008798;1.613991;0.008629;0.048327;0.020268;0.008489;0.001239;0.001307;0.037199;0.001642;0.000000;0.000123;0.000011;0.102893;-1.091509;1.962444;0
13211;4;0.001976;0.192688;0.426270;0.079602;0.004288;0.001828;0.024025;0.199652;0.000000;97.614029;0.003227;0.025046;0.001845;0.083737;0.008538;0.000000;0.000023;0.009171;1.671972;0.008627;0.046314;0.020566;0.008643;0.001205;0.001386;0.038754;0.001830;0.000000;0.000123;0.000012;0.448515;-0.929703;3.442921;0
13273;4;0.001975;0.192689;0.426260;0.079541;0.004297;0.001828;0.024023;0.199412;0.000000;97.747726;0.003668;0.029675;0.002096;0.068281;0.007760;0.000000;0.000025;0.008255;1.604756;0.008915;0.045321;0.017432;0.006798;0.001145;0.001437;0.036848;0.001955;0.000000;0.000108;0.000012;-0.453678;-0.964584;3.147750;0
13336;4;0.001975;0.192687;0.426254;0.079532;0.004308;0.001828;0.024023;0.199087;0.000000;97.968758;0.003207;0.028776;0.001964;0.067676;0.007889;0.000000;0.000027;0.007420;1.526170;0.008539;0.046085;0.018634;0.007519;0.001157;0.001671;0.035599;0.002125;0.000000;0.000112;0.000012;-0.088398;-0.904005;2.619989;0
13414;4;0.001974;0.192686;0.426271;0.079515;0.004306;0.001828;0.024026;0.199146;0.000000;97.960220;0.002692;0.030134;0.002373;0.063267;0.008670;0.000000;0.000023;0.007819;1.536061;0.007997;0.051057;0.014136;0.006353;0.001072;0.001777;0.035397;0.002893;0.000000;0.000118;0.000014;-0.163695;-1.485470;2.641402;0
13477;4;0.001974;0.192687;0.426283;0.079556;0.004306;0.001828;0.024022;0.199183;0.000000;98.094307;0.002947;0.032764;0.003178;0.067948;0.008341;0.000000;0.000022;0.007536;1.538735;0.009238;0.048475;0.016452;0.005670;0.000944;0.001659;0.036171;0.003264;0.000000;0.000121;0.000017;-0.942993;-1.416291;2.294603;0
13555;4;0.001974;0.192684;0.426307;0.079569;0.004316;0.001828;0.024022;0.198912;0.000000;98.069336;0.002147;0.034543;0.002891;0.068402;0.007048;0.000000;0.000023;0.008811;1.462485;0.009009;0.048859;0.014735;0.005129;0.000887;0.001276;0.036240;0.003826;0.000000;0.000125;0.000015;-0.110402;-2.067882;2.360951;0
13617;4;0.001974;0.192684;0.426323;0.079519;0.004317;0.001828;0.024031;0.198880;0.000000;98.147591;0.002328;0.032925;0.003239;0.061276;0.007369;0.000000;0.000028;0.010223;1.456627;0.010653;0.056497;0.012023;0.005618;0.000875;0.001396;0.036964;0.004059;0.000000;0.000125;0.000015;-0.933051;-1.806077;2.150074;0
13680;4;0.001974;0.192684;0.426314;0.079578;0.004333;0.001828;0.024034;0.198435;0.000000;97.718269;0.002167;0.033441;0.002350;0.071142;0.006438;0.000000;0.000030;0.010728;1.342328;0.011720;0.061039;0.013255;0.005680;0.000863;0.001196;0.036846;0.003919;0.000000;0.000125;0.000017;-0.597661;-1.454867;3.214239;0
13742;4;0.001974;0.192684;0.426308;0.079628;0.004328;0.001828;0.024030;0.198598;0.000000;98.091240;0.002335;0.038416;0.002574;0.074824;0.005647;0.000000;0.000040;0.009560;1.373439;0.012478;0.062201;0.014627;0.005644;0.000893;0.001022;0.036172;0.003682;0.000000;0.000117;0.000016;-0.776698;-1.943994;2.302763;0
